y(px)	x(px)	width(px)	intensity(arb.unit)
1028.5	1044.5	5.656854	0.29823643
1042.6333	1044.3667	5.477226	0.29786098
1057.2903	1044.2903	5.5677643	0.30221245
869.0526	1045.0526	4.358899	0.31360427
884.0909	1045.091	4.690416	0.31826395
898.58826	1045.1177	4.1231055	0.31602985
912.9091	1044.909	4.690416	0.32259887
927.5	1044.5	4.0	0.31510645
942.1429	1044.6666	4.582576	0.3178075
956.6	1044.96	5.0	0.31592187
737.8421	1046.1578	4.358899	0.3155539
752.3	1046.1	4.472136	0.31309617
767.0	1045.7894	4.358899	0.3132365
781.0833	1045.6666	3.4641016	0.3095245
796.4	1045.6	3.8729835	0.3163625
810.9091	1045.909	4.690416	0.31807685
825.25	1045.75	4.472136	0.31746694
839.6	1045.4	3.8729835	0.3095247
854.5	1045.5	4.0	0.3142508
458.79413	1048.0883	5.8309517	0.41726053
473.69696	1048.091	5.7445626	0.41444126
488.625	1047.6562	5.656854	0.41266587
503.57574	1047.5758	5.7445626	0.42659557
518.5	1047.5	5.656854	0.41599545
533.36664	1047.6333	5.477226	0.41112983
548.4194	1047.5483	5.5677643	0.40582523
563.0741	1047.5927	5.196152	0.38030908
606.4667	1047.1333	3.8729835	0.34633365
620.8421	1047.1578	4.358899	0.34193596
635.61536	1046.6154	3.6055512	0.33497837
650.3182	1047.0454	4.690416	0.34430644
664.9091	1046.909	4.690416	0.34114212
679.41174	1046.8823	4.1231055	0.33122808
694.0	1046.5	4.0	0.32672417
708.5	1046.5	4.0	0.32079422
722.8823	1046.4117	4.1231055	0.32478288
310.91177	1049.0294	5.8309517	0.38446128
325.69696	1049.091	5.7445626	0.39301753
340.45456	1048.7576	5.7445626	0.39627302
355.28125	1048.8125	5.656854	0.40666616
370.1875	1048.7188	5.656854	0.4156202
384.9394	1048.5758	5.7445626	0.41425398
399.65625	1048.5312	5.656854	0.41517928
414.5	1048.5	5.656854	0.41523385
429.5	1048.5	5.656854	0.41279694
444.34375	1048.375	5.656854	0.4255851
577.5	1047.5	4.0	0.34895757
592.13336	1047.4667	3.8729835	0.34754503
177.71875	1050.1875	5.656854	0.36334968
192.57576	1050.0605	5.7445626	0.36161318
207.375	1050.1562	5.656854	0.3605735
222.19354	1049.7742	5.5677643	0.3596348
237.0	1049.6562	5.656854	0.3627202
251.63333	1049.6333	5.477226	0.36742842
266.5	1049.5	5.656854	0.3651443
281.41934	1049.4517	5.5677643	0.37718862
296.36667	1049.3667	5.477226	0.37946227
1.8235294	1051.2941	4.1231055	0.33195418
15.30303	1051.091	5.7445626	0.35572848
30.083334	1051.0278	6.0	0.35257053
44.696968	1050.909	5.7445626	0.3478703
59.617645	1050.9706	5.8309517	0.34516367
74.30303	1050.909	5.7445626	0.34867114
89.333336	1050.7273	5.7445626	0.34640038
103.90909	1050.697	5.7445626	0.34005472
118.5	1050.5	5.656854	0.3441108
133.5	1050.5	5.656854	0.3454678
148.25807	1050.5807	5.5677643	0.3508338
162.84375	1050.4062	5.656854	0.3549568
1257.2222	1057.5	4.2426405	0.32985976
1143.3438	1058.0	5.656854	0.31143966
1157.697	1058.091	5.7445626	0.3123077
1172.2646	1058.0	5.8309517	0.31444588
1186.5	1057.5	5.656854	0.31260625
1200.9032	1057.6774	5.5677643	0.32027578
1215.5	1057.5	5.656854	0.31329313
1229.5	1057.5	5.656854	0.31567565
1244.258	1057.4193	5.5677643	0.3165151
985.5926	1058.7407	5.196152	0.28226268
1000.30304	1058.909	5.7445626	0.30499163
1014.36664	1058.6333	5.477226	0.29800054
1028.5758	1058.5758	5.7445626	0.29972982
1042.742	1058.5807	5.5677643	0.2987612
1057.5	1058.5	5.656854	0.3000485
1071.5	1058.5	5.656854	0.30257437
1086.258	1058.4193	5.5677643	0.3086723
1100.5	1058.5	5.656854	0.31483155
1114.7097	1058.2903	5.5677643	0.3134729
1128.8214	1058.3928	5.2915025	0.30945668
913.1	1059.3	4.472136	0.31781417
927.8421	1059.1578	4.358899	0.31209767
942.3	1059.1	4.472136	0.31328455
956.7083	1059.0	4.8989797	0.3148727
971.0	1059.0	4.7958317	0.30390102
767.0	1060.2106	4.358899	0.31294072
796.5	1060.2222	4.2426405	0.31627688
811.0909	1060.091	4.690416	0.31832406
825.7083	1060.0	4.8989797	0.3197561
839.9091	1059.909	4.690416	0.31266072
854.9091	1059.909	4.690416	0.31679085
869.41174	1059.8823	4.1231055	0.3115881
883.9091	1059.909	4.690416	0.3183148
898.6667	1059.6666	4.2426405	0.31481752
518.53125	1062.3125	5.656854	0.40865284
548.4706	1062.1471	5.8309517	0.40142965
563.4815	1061.8889	5.196152	0.3733455
650.8261	1061.5652	4.7958317	0.34244743
665.0909	1061.091	4.690416	0.3391089
679.8421	1061.1578	4.358899	0.33226812
694.41174	1060.8823	4.1231055	0.3255592
708.8421	1061.1578	4.358899	0.31972608
723.1579	1060.8422	4.358899	0.32235885
738.0	1060.5	4.2426405	0.31372637
752.5294	1060.6471	4.1231055	0.31026557
781.5	1060.2858	3.7416575	0.311393
385.2647	1063.0	5.8309517	0.40637806
400.09375	1063.2188	5.656854	0.4117235
414.69696	1063.091	5.7445626	0.41113135
429.64706	1062.8235	5.8309517	0.409418
444.5	1062.5	5.656854	0.41512412
459.41934	1062.5483	5.5677643	0.41241732
473.9394	1062.5758	5.7445626	0.40875363
489.0606	1062.4242	5.7445626	0.40964416
503.7097	1062.2903	5.5677643	0.42055532
533.5	1062.5	5.656854	0.40705153
577.7647	1061.7646	4.1231055	0.3467285
592.5	1061.7778	4.2426405	0.34584045
606.6	1061.4	3.8729835	0.3415206
621.5	1061.5	4.0	0.3374815
636.0	1061.5	4.0	0.33460033
252.30302	1064.091	5.7445626	0.36664736
266.84375	1064.125	5.656854	0.36641806
281.625	1063.8438	5.656854	0.37592083
296.5	1063.7059	5.8309517	0.37636635
311.5	1063.5	5.656854	0.37626624
326.0606	1063.5758	5.7445626	0.387044
340.57574	1063.4242	5.7445626	0.39020684
355.5	1063.5	5.656854	0.39784202
370.42426	1063.4242	5.7445626	0.40880603
118.90625	1065.2188	5.656854	0.34434003
133.71875	1065.1875	5.656854	0.34677428
148.45454	1065.091	5.7445626	0.34924036
163.30302	1064.909	5.7445626	0.35193336
178.25807	1064.5807	5.5677643	0.36001357
193.0	1064.5	5.8309517	0.36055112
207.5	1064.5	5.656854	0.3626638
222.5	1064.5	5.656854	0.3589783
237.42424	1064.4242	5.7445626	0.36208317
1.8888888	1065.8334	4.2426405	0.34596655
15.545455	1065.909	5.7445626	0.34855592
30.424242	1065.5758	5.7445626	0.3458624
45.15625	1065.5938	5.656854	0.34350488
59.8125	1065.5312	5.656854	0.33916065
74.5	1065.5	5.656854	0.3437749
89.5	1065.5	5.656854	0.3411514
104.36667	1065.3667	5.477226	0.33730337
1229.697	1072.091	5.7445626	0.31169227
1244.3438	1072.0	5.656854	0.3118051
1257.1765	1071.7059	4.1231055	0.3194613
1071.8064	1073.1613	5.5677643	0.30055106
1086.3438	1073.0	5.656854	0.30357164
1100.6562	1073.0	5.656854	0.31132784
1114.8	1072.6666	5.477226	0.30907276
1129.2812	1072.8125	5.656854	0.30566964
1143.5	1072.5	5.656854	0.30597976
1157.9354	1072.5807	5.5677643	0.30865815
1172.4193	1072.5483	5.5677643	0.3092121
1186.7097	1072.2903	5.5677643	0.3110409
1201.0968	1072.3226	5.5677643	0.31761247
1215.5483	1072.2903	5.5677643	0.31072155
928.0952	1073.4286	4.582576	0.31170943
942.913	1073.7826	4.7958317	0.31048903
956.96	1073.6	5.0	0.3127563
985.9259	1073.4073	5.196152	0.2787531
1000.5	1073.5	5.656854	0.3029668
1014.5	1073.5	5.656854	0.29398948
1028.7097	1073.2903	5.5677643	0.29912058
1043.2	1073.3334	5.477226	0.29920006
1057.6333	1073.3667	5.477226	0.30024195
811.0	1074.5	4.8989797	0.320166
825.96	1074.4	5.0	0.3216618
840.0909	1074.091	4.690416	0.3144879
855.0	1074.174	4.7958317	0.31661448
869.5	1074.2222	4.2426405	0.31254417
884.0909	1074.091	4.690416	0.31840947
899.0	1074.0	4.582576	0.31390208
913.0833	1073.9166	4.8989797	0.31874397
971.2	1073.92	5.0	0.2983196
723.4706	1075.3529	4.1231055	0.31846714
738.0	1075.0	4.582576	0.3178841
752.5789	1074.8948	4.358899	0.31278202
767.5	1074.7778	4.2426405	0.31325352
781.6	1074.4	3.8729835	0.31389531
796.5294	1074.6471	4.1231055	0.3179502
429.71875	1077.1875	5.656854	0.4055642
444.69696	1077.091	5.7445626	0.41234195
459.47058	1077.1471	5.8309517	0.40873933
474.30304	1076.909	5.7445626	0.4044778
489.30304	1076.909	5.7445626	0.4061314
504.20587	1076.9117	5.8309517	0.4184469
518.65625	1076.625	5.656854	0.41072977
533.58826	1076.6765	5.8309517	0.40838677
548.5	1076.5	5.656854	0.39991066
563.7241	1076.4138	5.3851647	0.3657072
606.7857	1075.6428	3.7416575	0.34113014
621.41174	1075.8823	4.1231055	0.33784354
636.5	1076.0	4.0	0.33427393
650.9	1076.05	4.472136	0.3404808
665.2353	1075.7059	4.1231055	0.3322629
680.1177	1075.5883	4.1231055	0.32974508
694.5	1075.5	4.0	0.3229473
709.0	1075.5	4.0	0.3168099
311.57144	1078.2285	5.91608	0.37760857
326.45456	1078.2122	5.7445626	0.3814604
341.30304	1077.909	5.7445626	0.38878873
355.69696	1077.909	5.7445626	0.39818823
370.51514	1077.6061	5.7445626	0.40266934
385.5	1077.5	5.656854	0.3987072
400.5	1077.5	5.656854	0.40479842
415.25806	1077.4193	5.5677643	0.40271917
578.0	1076.5	3.4641016	0.3420072
592.5	1076.5	4.0	0.3425905
178.375	1079.1562	5.656854	0.35321283
193.30302	1079.091	5.7445626	0.35591424
207.91176	1079.0294	5.8309517	0.35870677
222.69698	1078.909	5.7445626	0.35652155
237.5	1078.5	5.656854	0.355674
252.42424	1078.5758	5.7445626	0.36128363
267.34375	1078.5312	5.656854	0.36237523
281.84375	1078.4062	5.656854	0.37362885
296.8	1078.3334	5.477226	0.37303907
1.8888888	1080.1666	4.2426405	0.34995782
30.588236	1080.3235	5.8309517	0.34665254
45.375	1080.1562	5.656854	0.34308445
60.303032	1080.091	5.7445626	0.340892
74.69697	1079.909	5.7445626	0.3435764
89.69697	1079.909	5.7445626	0.3426178
104.58064	1079.5483	5.5677643	0.33743665
119.42424	1079.5758	5.7445626	0.3426294
134.15625	1079.5938	5.656854	0.34758624
148.5	1079.5	5.656854	0.34480515
163.5	1079.5	5.656854	0.3444372
15.741936	1080.4193	5.5677643	0.347693
1257.2354	1086.0	4.1231055	0.31642494
1143.8064	1086.7742	5.5677643	0.3050441
1158.2812	1086.8125	5.656854	0.30488348
1172.7097	1086.7097	5.5677643	0.3081037
1187.2759	1086.5862	5.3851647	0.3095119
1201.5	1086.5	5.656854	0.31382474
1215.8	1086.3334	5.477226	0.31223658
1230.2903	1086.2903	5.5677643	0.31308082
1244.6333	1086.3667	5.477226	0.31712952
1014.70966	1087.7097	5.5677643	0.2913315
1029.2903	1087.7097	5.5677643	0.29411694
1043.5	1087.5	5.656854	0.29308733
1057.8	1087.6666	5.477226	0.294609
1072.5	1087.5	5.656854	0.2945194
1086.5807	1087.4517	5.5677643	0.2983536
1100.8	1087.3334	5.477226	0.30685338
1115.2903	1087.2903	5.5677643	0.30554798
1129.5807	1087.4517	5.5677643	0.30063778
913.63635	1088.3636	4.690416	0.3135203
928.1905	1088.0476	4.582576	0.30997238
942.9167	1088.0834	4.8989797	0.3106109
957.3214	1088.3214	5.2915025	0.3106567
971.7083	1088.0	4.8989797	0.29639852
986.0	1088.1154	5.0990195	0.27484936
1000.6667	1088.2	5.477226	0.2969304
738.2727	1089.5	4.690416	0.3189246
753.1	1089.3	4.472136	0.31286624
767.75	1089.25	4.472136	0.3131873
811.55	1089.1	4.472136	0.31474367
826.0	1089.0	4.582576	0.31327185
840.5	1089.0	4.2426405	0.30735847
855.2778	1088.8889	4.2426405	0.31245106
869.9	1088.7	4.472136	0.31094724
884.6667	1088.875	4.8989797	0.3147024
899.1429	1088.8096	4.582576	0.31117496
504.41177	1091.3235	5.8309517	0.41261572
519.2059	1091.0883	5.8309517	0.4046175
534.09375	1091.2188	5.656854	0.40356797
549.2059	1090.9117	5.8309517	0.40237194
564.0	1090.5	5.0990195	0.36748508
607.375	1090.25	4.0	0.34493563
621.8421	1090.1578	4.358899	0.3408123
636.58826	1090.1177	4.1231055	0.33691603
651.0	1090.174	4.7958317	0.34546825
665.5789	1089.8948	4.358899	0.3354762
680.2727	1089.9546	4.690416	0.3334425
694.9091	1089.909	4.690416	0.32720304
709.1905	1089.8572	4.582576	0.32045904
723.8571	1089.8096	4.582576	0.3226225
782.0	1089.2	3.1622777	0.3074553
797.0909	1089.3636	3.3166249	0.31139204
370.71875	1092.1875	5.656854	0.39855388
385.69696	1092.091	5.7445626	0.39510396
400.54544	1092.091	5.7445626	0.40148896
415.30304	1091.909	5.7445626	0.39804736
430.28125	1091.8125	5.656854	0.40094632
444.74194	1091.5807	5.5677643	0.40679097
459.5	1091.5	5.656854	0.40171182
474.5	1091.5	5.656854	0.3950969
489.5	1091.5	5.656854	0.39740533
578.4	1090.6	3.8729835	0.3453428
592.7778	1090.5	4.2426405	0.34825444
252.57576	1093.0605	5.7445626	0.3618203
267.45456	1093.091	5.7445626	0.3619582
282.33334	1092.7273	5.7445626	0.3746728
297.09375	1092.7812	5.656854	0.37298387
311.58066	1092.5483	5.5677643	0.37659875
326.5	1092.5	5.656854	0.37651533
341.5	1092.5	5.656854	0.38303694
356.09677	1092.3226	5.5677643	0.3942709
104.666664	1094.2727	5.7445626	0.33683476
119.52941	1094.1471	5.8309517	0.3400604
134.30302	1094.091	5.7445626	0.3465327
148.82857	1094.0	5.91608	0.3479941
163.69698	1093.909	5.7445626	0.34835744
178.5	1093.5	5.656854	0.35143244
193.5	1093.5	5.656854	0.35351005
208.5	1093.5	5.656854	0.35931832
222.84375	1093.4062	5.656854	0.35564318
237.70967	1093.2903	5.5677643	0.35954884
2.0	1095.1578	4.358899	0.36377054
16.060606	1094.8788	5.7445626	0.3457906
30.71875	1094.8125	5.656854	0.34349853
45.580647	1094.5483	5.5677643	0.34064302
60.5	1094.5	5.656854	0.33604518
75.15625	1094.5938	5.656854	0.34091476
89.84375	1094.4062	5.656854	0.3400173
1257.2941	1100.4117	4.1231055	0.30950192
1187.3226	1101.0968	5.5677643	0.31290275
1201.5758	1100.9395	5.7445626	0.31777757
1215.9062	1100.7812	5.656854	0.31500039
1230.3667	1100.6333	5.477226	0.3114858
1244.5758	1100.5758	5.7445626	0.31561044
1043.697	1102.091	5.7445626	0.29746303
1058.3438	1102.0	5.656854	0.29832247
1072.3438	1102.0	5.656854	0.29754853
1086.7097	1101.7097	5.5677643	0.29990032
1101.1034	1101.6897	5.3851647	0.30837423
1115.5	1101.5	5.656854	0.30440265
1129.5	1101.5	5.656854	0.3027357
1144.258	1101.4193	5.5677643	0.3076838
1158.5	1101.5	5.656854	0.30624753
1172.6333	1101.3667	5.477226	0.3105223
943.13635	1102.5454	4.690416	0.30633995
957.6539	1102.6538	5.0990195	0.30542257
986.2759	1102.5862	5.3851647	0.26951116
1000.6667	1102.5	5.477226	0.2958806
1015.2	1102.3334	5.477226	0.29115325
1029.2903	1102.2903	5.5677643	0.29393882
811.8571	1103.3334	4.582576	0.3151474
826.0909	1103.091	4.690416	0.313565
840.6667	1103.1428	4.582576	0.31027332
855.6316	1103.2632	4.358899	0.31352326
870.0909	1103.091	4.690416	0.31290704
884.9167	1103.0834	4.8989797	0.3161328
899.1739	1103.0	4.7958317	0.310857
913.9091	1102.909	4.690416	0.31350088
928.8095	1102.8572	4.582576	0.30901065
972.0	1102.826	4.7958317	0.29103503
695.2105	1104.3684	4.358899	0.32050177
709.5	1104.2222	4.2426405	0.31280857
738.7222	1104.1111	4.2426405	0.3135024
753.1579	1103.8422	4.358899	0.30937034
767.8889	1103.5555	4.2426405	0.31073624
782.4	1103.6	3.8729835	0.30912504
797.5	1103.5	4.0	0.31302866
445.19354	1106.2258	5.5677643	0.40550652
459.69696	1106.091	5.7445626	0.40378866
474.69696	1106.091	5.7445626	0.39592952
489.71875	1105.8125	5.656854	0.39888158
504.57144	1105.7715	5.91608	0.40913668
519.4194	1105.5483	5.5677643	0.40293145
534.36664	1105.6333	5.477226	0.4044315
549.5	1105.5	5.656854	0.4007168
564.0909	1105.091	4.690416	0.35989767
622.2308	1104.7693	3.6055512	0.33211544
636.61536	1104.6154	3.6055512	0.3302524
651.3333	1105.0	4.2426405	0.3353384
665.6	1104.4	3.8729835	0.32441288
680.64703	1104.5294	4.1231055	0.32354486
723.8823	1104.4117	4.1231055	0.31194526
312.30304	1107.091	5.7445626	0.38017318
327.0	1107.2424	5.7445626	0.38279158
341.69696	1106.909	5.7445626	0.38790107
356.38235	1106.8529	5.8309517	0.39783284
371.0	1106.7576	5.7445626	0.40013465
385.84375	1106.5938	5.656854	0.3963878
400.65625	1106.5312	5.656854	0.4046961
415.5	1106.5	5.656854	0.3965652
430.5	1106.5	5.656854	0.40315342
593.2143	1105.3572	3.7416575	0.34314123
607.63635	1104.909	3.3166249	0.33579496
178.90625	1108.2188	5.656854	0.351869
193.71875	1108.1875	5.656854	0.35429475
208.57576	1108.0605	5.7445626	0.36124483
223.28125	1107.8125	5.656854	0.35546297
238.18182	1107.8182	5.7445626	0.36119783
252.90909	1107.697	5.7445626	0.36380014
267.63333	1107.6333	5.477226	0.365051
282.5	1107.5	5.656854	0.37763095
297.5	1107.5	5.656854	0.37337318
46.088234	1109.2059	5.8309517	0.33534035
60.84375	1109.125	5.656854	0.33321702
75.375	1109.1562	5.656854	0.33417875
90.30303	1109.091	5.7445626	0.3365252
105.42424	1108.5758	5.7445626	0.33419403
119.90909	1108.697	5.7445626	0.33802056
134.63333	1108.6333	5.477226	0.34281746
149.42424	1108.5758	5.7445626	0.34344307
164.15625	1108.5938	5.656854	0.34493753
2.1	1109.8	4.472136	0.3643754
16.5	1109.5	5.656854	0.33728412
31.366667	1109.3667	5.477226	0.33583593
1257.5834	1115.0	3.4641016	0.30599806
1115.6774	1116.0968	5.5677643	0.3014858
1144.3667	1115.6333	5.477226	0.30440825
1158.7097	1115.7097	5.5677643	0.30433327
1173.3667	1115.6333	5.477226	0.30657503
1187.5807	1115.4517	5.5677643	0.3083132
1201.742	1115.5807	5.5677643	0.311986
1216.4193	1115.5483	5.5677643	0.30799922
1230.6333	1115.3667	5.477226	0.30383328
1245.2	1115.5	5.477226	0.30708638
987.0	1116.5	5.0990195	0.26645115
1001.2	1116.6666	5.477226	0.29491758
1015.5	1116.5	5.656854	0.287496
1029.5	1116.5	5.656854	0.2923114
1043.8438	1116.5938	5.656854	0.29663134
1058.5	1116.5	5.656854	0.2959445
1072.5807	1116.4517	5.5677643	0.29672223
1087.2	1116.3334	5.477226	0.296122
1101.375	1116.3438	5.656854	0.30467877
1130.2	1116.3334	5.477226	0.30024007
840.913	1117.5652	4.7958317	0.3115418
870.3333	1117.3334	4.2426405	0.31379116
885.0	1117.0	4.7958317	0.3151179
899.8095	1117.1428	4.582576	0.30760384
914.0	1117.0	4.7958317	0.31095308
928.9091	1116.909	4.690416	0.30679864
943.5714	1116.8572	4.582576	0.30258074
958.0	1116.826	4.7958317	0.3028377
972.0909	1116.909	4.690416	0.28758943
753.2632	1118.2106	4.358899	0.3100449
768.1905	1118.0476	4.582576	0.31257862
782.5294	1117.8823	4.1231055	0.312151
797.7	1117.9	4.472136	0.31696564
812.0909	1118.091	4.690416	0.31677902
826.6667	1117.875	4.8989797	0.3143381
855.8947	1117.579	4.358899	0.31376627
519.625	1120.1562	5.656854	0.40236643
549.4545	1119.909	5.7445626	0.40391222
651.5	1119.2222	4.2426405	0.33384833
666.0	1119.0	4.582576	0.32587537
681.0	1119.0	4.582576	0.3274739
695.5	1118.7778	4.2426405	0.32042345
709.75	1118.75	4.472136	0.31416383
724.4	1118.6	3.8729835	0.3108519
738.8823	1118.4117	4.1231055	0.31382233
386.30304	1121.091	5.7445626	0.3920376
401.03125	1120.9062	5.656854	0.39703065
415.81818	1120.9697	5.7445626	0.3888661
430.5	1120.5	5.656854	0.39326406
445.5	1120.5	5.656854	0.39719316
460.25806	1120.4193	5.5677643	0.3977125
475.15625	1120.4062	5.656854	0.3926043
490.0	1120.3438	5.656854	0.39983594
504.63333	1120.3667	5.477226	0.40589792
534.5	1120.5	5.656854	0.40612814
564.2727	1119.9546	4.690416	0.36041734
578.9091	1119.6364	3.3166249	0.34087023
593.4	1119.6	3.8729835	0.34292662
608.0909	1119.3636	3.3166249	0.33637124
622.5	1119.5	4.0	0.33446056
637.1177	1119.5883	4.1231055	0.3326224
253.30302	1122.091	5.7445626	0.35639027
268.03125	1122.0938	5.656854	0.36109623
282.69696	1121.909	5.7445626	0.37379858
297.57574	1121.7576	5.7445626	0.36965668
312.5	1121.5	5.656854	0.37706074
327.34375	1121.625	5.656854	0.37584522
341.84375	1121.4062	5.656854	0.38474613
356.5	1121.5	5.656854	0.38790682
371.2903	1121.2903	5.5677643	0.3936953
134.90625	1123.2188	5.656854	0.3459411
149.52942	1123.1471	5.8309517	0.34255192
164.30302	1123.091	5.7445626	0.3404019
179.29033	1122.7097	5.5677643	0.34590644
194.0	1122.6562	5.656854	0.3495905
208.58064	1122.5483	5.5677643	0.35716188
223.5	1122.5	5.656854	0.3520538
238.41936	1122.4517	5.5677643	0.35749447
2.0	1124.1578	4.358899	0.35689908
16.575758	1124.0605	5.7445626	0.3355878
31.428572	1123.7715	5.91608	0.3334509
46.411766	1123.6765	5.8309517	0.33524865
61.15625	1123.5938	5.656854	0.33188698
75.58064	1123.5483	5.5677643	0.3340568
90.5	1123.5	5.656854	0.33233625
105.5	1123.5	5.656854	0.33127964
120.36667	1123.3667	5.477226	0.33571908
1257.5834	1129.0	3.4641016	0.29864445
1173.4117	1130.3235	5.8309517	0.30847168
1187.8438	1129.875	5.656854	0.31242973
1202.303	1129.909	5.7445626	0.31523097
1216.5151	1129.6061	5.7445626	0.3118868
1231.0	1129.6786	5.2915025	0.30685976
1245.3667	1129.6333	5.477226	0.31104994
986.96	1130.6	5.0	0.2650215
1001.34375	1131.0	5.656854	0.2930194
1015.57574	1130.9395	5.7445626	0.29063755
1029.8064	1130.7742	5.5677643	0.2942958
1044.303	1130.909	5.7445626	0.2987631
1058.7188	1130.8125	5.656854	0.29934418
1072.8966	1130.6897	5.3851647	0.29841253
1087.4193	1130.5483	5.5677643	0.29632175
1101.5	1130.5	5.656854	0.30371338
1115.8966	1130.4828	5.3851647	0.3018757
1130.3438	1130.4688	5.656854	0.30042574
1144.6333	1130.3667	5.477226	0.30842155
1158.8966	1130.3103	5.3851647	0.3055726
914.3333	1131.6666	4.8989797	0.3068113
929.087	1131.2174	4.7958317	0.30388504
943.92	1131.2	5.0	0.302127
958.3214	1131.3214	5.2915025	0.30043516
972.5	1131.0	4.8989797	0.28663343
812.75	1132.25	4.472136	0.31262034
827.0909	1132.091	4.690416	0.30911785
841.3684	1132.0	4.358899	0.308153
856.1579	1131.8422	4.358899	0.31319606
870.9091	1131.909	4.690416	0.31403738
885.25	1131.75	4.472136	0.3116804
899.9091	1131.909	4.690416	0.3050906
710.2353	1133.2354	4.1231055	0.30879906
739.41174	1132.8823	4.1231055	0.30779415
753.5	1132.7142	3.7416575	0.30480042
768.5	1132.5	4.0	0.30654335
783.2857	1132.5	3.7416575	0.30761752
798.1177	1132.5883	4.1231055	0.31419516
430.80646	1135.2258	5.5677643	0.3988626
460.47058	1135.1471	5.8309517	0.39992166
475.47058	1135.1471	5.8309517	0.39533994
490.30304	1134.909	5.7445626	0.40055448
505.30304	1134.909	5.7445626	0.40633568
519.8	1134.6666	5.477226	0.40482444
534.71875	1134.8125	5.656854	0.40799156
549.5806	1134.4517	5.5677643	0.40207887
564.6667	1134.3889	4.2426405	0.3516159
637.5	1134.0	4.0	0.32506344
651.7895	1134.0	4.358899	0.32564843
666.4	1133.6	3.8729835	0.31615987
681.2778	1133.8889	4.2426405	0.31890726
695.8823	1133.4117	4.1231055	0.31429404
724.8182	1133.1818	3.3166249	0.30347306
297.75	1136.3125	5.656854	0.37222826
312.69696	1136.091	5.7445626	0.37849283
327.54544	1136.2122	5.7445626	0.37607676
342.30304	1135.909	5.7445626	0.38785622
357.18182	1135.8182	5.7445626	0.39418098
371.5	1135.5	5.656854	0.39490572
386.5	1135.5	5.656854	0.3924523
401.5	1135.5	5.656854	0.39725175
416.33334	1135.5	5.477226	0.38983998
445.65625	1135.375	5.656854	0.40046856
593.61536	1134.3846	3.6055512	0.33468354
622.6	1134.4	3.8729835	0.3264494
194.375	1137.1562	5.656854	0.34557188
209.30302	1137.091	5.7445626	0.35620826
223.69698	1136.909	5.7445626	0.3515993
238.70967	1136.7097	5.5677643	0.35737073
253.5	1136.5	5.656854	0.35615385
268.5	1136.5	5.656854	0.361664
283.0	1136.3438	5.656854	0.37564597
75.90625	1138.2188	5.656854	0.3366207
90.73529	1138.0	5.8309517	0.33750048
105.625	1137.8438	5.656854	0.33810362
120.454544	1137.7576	5.7445626	0.3346259
135.34375	1137.625	5.656854	0.3463655
149.70967	1137.7097	5.5677643	0.34249362
164.5	1137.5	5.656854	0.3346332
179.5	1137.5	5.656854	0.34035143
2.1904762	1138.8572	4.582576	0.3616019
16.757576	1138.6364	5.7445626	0.34137645
31.5	1138.5	5.656854	0.3353236
46.5	1138.5	5.656854	0.3370915
61.366665	1138.3667	5.477226	0.3347578
1257.6	1143.5	3.1622777	0.28731465
1087.7188	1145.1875	5.656854	0.29316604
1101.8182	1144.9697	5.7445626	0.29995403
1116.303	1144.909	5.7445626	0.29654086
1130.6562	1145.0	5.656854	0.29663646
1144.9032	1144.6774	5.5677643	0.3037164
1159.4193	1144.5483	5.5677643	0.3002995
1173.6562	1144.5312	5.656854	0.30426717
1188.258	1144.4193	5.5677643	0.306982
1202.5	1144.5	5.656854	0.30843705
1216.6333	1144.3667	5.477226	0.30831796
1231.2413	1144.2413	5.3851647	0.30269745
1245.5	1144.2	5.477226	0.30859146
987.0	1145.5	5.0990195	0.26124758
1001.5	1145.5	5.656854	0.28803828
1015.8125	1145.5	5.656854	0.28908733
1030.4193	1145.5483	5.5677643	0.29154435
1044.5	1145.5	5.656854	0.29497907
1059.1562	1145.4062	5.656854	0.29762918
1073.4193	1145.4517	5.5677643	0.2953035
871.1818	1146.3182	4.690416	0.3178326
885.75	1146.25	4.472136	0.3118518
900.0909	1146.091	4.690416	0.30619532
914.6	1145.96	5.0	0.30733088
929.1739	1146.0	4.7958317	0.30386424
944.0833	1145.9166	4.8989797	0.30154702
958.5926	1145.9259	5.196152	0.29795158
972.8261	1146.0	4.7958317	0.28592333
710.13635	1147.5454	4.690416	0.30863065
739.5	1147.2222	4.2426405	0.3084372
753.95	1147.1	4.472136	0.3059903
768.8095	1146.9524	4.582576	0.30959874
783.5	1147.0	4.0	0.3085091
798.1905	1147.0476	4.582576	0.31571162
813.0	1147.0	4.7958317	0.31490913
827.1739	1147.0	4.7958317	0.30844367
841.7895	1146.7368	4.358899	0.30933577
856.6667	1146.6666	4.2426405	0.31340563
520.28125	1149.1875	5.656854	0.4082248
535.09375	1149.2188	5.656854	0.4124972
550.0	1148.8182	5.7445626	0.40197444
637.5	1148.2222	4.2426405	0.32271978
652.0	1148.0	4.582576	0.3224381
666.4211	1148.1052	4.358899	0.31465644
681.2727	1147.9546	4.690416	0.31597242
695.9091	1147.909	4.690416	0.31284022
725.1429	1147.6666	4.582576	0.30509242
386.71875	1150.1875	5.656854	0.39151898
401.65625	1150.0	5.656854	0.39343435
416.34375	1150.0	5.656854	0.3845901
431.28125	1149.8125	5.656854	0.39497846
